City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,banfora,10.6333,-4.7667,28.26,50,100,0.45,BF,1681194651
365,aksu,41.1231,80.2644,20.24,17,84,1.78,CN,1681194652
366,viedma,-40.8135,-62.9967,14.22,82,100,2.35,AR,1681194653
367,tateyama,34.9833,139.8667,17.85,71,0,11.16,JP,1681194654
368,qandala,11.472,49.8728,32.28,43,0,5.28,SO,1681194655
369,waseca,44.0777,-93.5074,13.21,70,95,5.22,US,1681194656
370,katherine,-14.4667,132.2667,31.18,55,75,5.14,AU,1681194657
371,vardo,70.3705,31.1107,1.99,93,100,4.63,NO,1681194658
372,yaan,7.3833,8.5667,27.58,70,74,5.17,NG,1681194659
373,jieshi,22.8134,115.8257,23.94,77,41,4.22,CN,1681194660
374,ciudad bolivar,8.1222,-63.5497,25.57,74,97,5.19,VE,1681194662
375,jaltenango,15.8719,-92.7247,20.3,68,0,0.17,MX,1681194664
376,xiamen,24.4798,118.0819,28.03,61,0,6.0,CN,1681194665
377,byron bay,-28.65,153.6167,27.06,60,0,3.53,AU,1681194666
378,winnipeg,49.8844,-97.147,2.99,86,75,3.6,CA,1681194117
379,smidovich,48.6,133.8167,10.21,84,100,5.77,RU,1681194668
380,betafo,-19.8333,46.85,21.81,60,0,1.7,MG,1681194670
381,birnin kebbi,12.4539,4.1975,29.7,13,57,3.27,NG,1681194671
382,padang,-0.9492,100.3543,30.03,75,96,2.97,ID,1681194672
383,pelym,61.0108,61.9978,1.74,67,100,4.65,RU,1681194674
384,klyuchi,52.2667,79.1667,4.67,35,100,7.14,RU,1681194675
385,havre-saint-pierre,50.2334,-63.5986,1.2,86,100,2.06,CA,1681194676
386,san andres,12.5847,-81.7006,27.01,78,75,4.63,CO,1681194678
387,guerrero negro,27.9769,-114.0611,13.91,90,0,4.86,MX,1681194679
388,rodrigues alves,-7.738,-72.6509,22.11,99,45,0.1,BR,1681194680
389,petropavlovsk-kamchatskiy,53.0452,158.6483,2.33,48,75,4.0,RU,1681194681
390,lompoc,34.6391,-120.4579,12.1,88,100,9.39,US,1681194683
391,muravlenko,63.7898,74.523,-15.51,76,41,5.29,RU,1681194684
392,kaabong,3.4836,34.1492,24.43,50,17,8.18,UG,1681194685
393,pacific grove,36.6177,-121.9166,11.86,92,100,2.57,US,1681194686
394,dagua,3.6569,-76.6886,20.28,94,74,0.5,CO,1681194688
395,lorengau,-2.0226,147.2712,26.75,80,100,1.59,PG,1681194689
396,fort nelson,58.8053,-122.7002,1.77,44,20,3.6,CA,1681194579
397,marau,-28.4492,-52.2,16.7,86,16,1.34,BR,1681194691
398,yar-sale,66.8333,70.8333,-18.52,79,1,2.42,RU,1681194692
399,roebourne,-20.7833,117.1333,34.11,27,67,4.04,AU,1681194694
400,iqaluit,63.7506,-68.5145,-14.15,85,100,1.54,CA,1681194582
401,alice springs,-23.7,133.8833,34.75,12,84,4.63,AU,1681194696
402,cayenne,4.9333,-52.3333,24.02,88,100,2.57,GF,1681194698
403,borogontsy,62.6683,131.1683,-3.9,78,100,2.8,RU,1681194699
404,grenfell,-33.9,148.1667,17.28,45,100,1.83,AU,1681194701
405,ziro,27.6333,93.8333,18.41,55,65,0.66,IN,1681194702
406,te karaka,-38.4654,177.8679,15.57,85,41,1.62,NZ,1681194704
407,banda aceh,5.5577,95.3222,30.97,61,21,5.24,ID,1681194705
408,yamada,39.4667,141.95,17.73,49,97,4.47,JP,1681194706
409,pemangkat,1.1667,108.9667,29.0,70,82,4.28,ID,1681194707
410,rybinsk,58.0446,38.8426,9.67,58,97,1.07,RU,1681194708
411,merrill,45.1805,-89.6835,10.02,86,0,0.0,US,1681194523
412,beisfjord,68.3751,17.5988,3.84,60,3,3.94,NO,1681194710
413,bixby,35.942,-95.8833,17.53,71,0,2.06,US,1681194711
414,qatana,33.4354,36.0815,14.24,75,100,3.74,SY,1681194712
415,verkhnyaya inta,65.9811,60.3094,0.03,100,100,7.01,RU,1681194713
416,port-gentil,-0.7193,8.7815,26.98,89,40,0.0,GA,1681194715
417,jogindarnagar,31.9833,76.7667,26.94,22,6,3.24,IN,1681194717
418,bjornevatn,69.6672,29.9847,2.19,80,75,3.09,NO,1681194718
419,canakkale,40.0833,26.8333,7.32,89,100,3.61,TR,1681194719
420,ler,8.3018,30.1418,35.12,28,92,5.39,SS,1681194720
421,midland,31.9974,-102.0779,18.37,59,0,4.63,US,1681194721
422,salzhemmendorf,52.067,9.5872,10.32,84,100,7.71,DE,1681194722
423,norman wells,65.282,-126.8329,-4.98,68,75,5.66,CA,1681194723
424,presidente olegario,-18.4178,-46.4181,17.13,95,100,1.67,BR,1681194724
425,caravelas,-17.7125,-39.2481,23.33,92,100,4.8,BR,1681194725
426,nikki,9.9401,3.2108,26.2,69,97,3.45,BJ,1681194727
427,aksha,50.2814,113.2867,1.48,26,0,10.05,RU,1681194728
428,termoli,41.9888,14.9895,13.77,55,98,1.83,IT,1681194729
429,bhakkar,31.6253,71.0657,34.63,14,0,1.36,PK,1681194731
430,sioux lookout,50.1001,-91.917,6.04,61,40,3.6,CA,1681194732
431,deyang,31.1302,104.382,27.86,37,100,3.26,CN,1681194733
432,gao,16.6362,1.637,27.49,14,45,4.57,ML,1681194734
433,belison,10.8384,121.9605,28.38,68,100,4.8,PH,1681194735
434,kyzyl-suu,42.3414,78.0056,9.5,52,10,3.48,KG,1681194737
435,skibbereen,51.55,-9.2667,8.39,94,100,6.93,IE,1681194739
436,vicente guerrero,19.1194,-98.1708,14.31,71,100,2.01,MX,1681194741
437,ugoofaaru,5.6667,73.0,29.01,71,100,4.87,MV,1681194742
438,mount gambier,-37.8333,140.7667,17.7,50,100,2.51,AU,1681194743
439,pringsewu,-5.3582,104.9744,32.22,53,77,1.61,ID,1681194745
440,kalmunai,7.4167,81.8167,30.82,57,65,4.59,LK,1681194746
441,abong mbang,3.9833,13.1833,22.91,89,100,1.24,CM,1681194748
442,chimbote,-9.0853,-78.5783,24.82,82,94,3.11,PE,1681194749
443,san carlos de bariloche,-41.1456,-71.3082,8.86,93,100,2.06,AR,1681194615
444,lima,-12.0432,-77.0282,24.14,82,100,6.69,PE,1681194283
445,nakanojo,36.5833,138.85,23.09,21,50,0.45,JP,1681194753
446,baracoa,20.3467,-74.4958,23.11,90,46,0.88,CU,1681194754
447,seymchan,62.8833,152.4333,-10.22,75,85,5.03,RU,1681194756
448,cockburn town,21.4612,-71.1419,24.85,79,40,3.34,TC,1681194610
449,zhongshu,24.5167,103.7667,30.48,13,0,6.99,CN,1681194759
450,the valley,18.217,-63.0578,25.05,80,1,5.8,AI,1681194760
451,goderich,43.7501,-81.7165,10.18,50,89,7.2,CA,1681194529
452,mehamn,71.0357,27.8492,2.97,93,75,4.12,NO,1681194762
453,saint-joseph,-21.3667,55.6167,29.15,72,100,1.15,RE,1681194764
454,leninskoye,41.7589,69.3864,17.46,44,100,3.19,KZ,1681194765
455,hambantota,6.1241,81.1185,32.19,70,20,4.63,LK,1681194766
456,kibondo,-3.5864,30.7203,20.4,83,98,0.71,TZ,1681194767
457,conroe,30.3119,-95.456,16.75,91,20,0.0,US,1681194768
458,ergani,38.2653,39.7621,9.92,98,100,2.65,TR,1681194770
459,letka,59.6011,49.4232,5.37,60,80,2.23,RU,1681194771
460,selikhino,50.3672,137.4996,12.35,53,100,5.03,RU,1681194773
461,cody,44.5263,-109.0565,13.0,52,0,2.57,US,1681194566
462,suntar,62.1444,117.6319,-5.01,67,100,1.11,RU,1681194775
463,ratnagiri,16.9833,73.3,31.95,53,0,6.04,IN,1681194776
464,visby,57.6409,18.296,7.68,81,0,6.17,SE,1681194777
465,norilsk,69.3535,88.2027,-18.02,89,88,3.68,RU,1681194778
466,sabang,5.8933,95.3214,28.86,70,47,5.83,ID,1681194779
467,lazaro cardenas,17.9583,-102.2,24.49,78,5,1.37,MX,1681194780
468,shingu,33.7333,135.9833,19.07,61,100,5.55,JP,1681194781
469,inirida,3.8653,-67.9239,22.51,97,80,0.9,CO,1681194782
470,san patricio,28.017,-97.5169,20.47,94,2,2.29,US,1681194785
471,batemans bay,-35.7167,150.1833,20.05,63,9,4.54,AU,1681194786
472,bandarbeyla,9.4942,50.8122,29.0,69,7,4.63,SO,1681194787
473,puerto escondido,15.85,-97.0667,26.66,74,2,2.9,MX,1681194788
474,balibago,15.1624,120.5954,34.29,46,75,2.06,PH,1681194789
475,mandalgovi,45.7625,106.2708,5.76,14,0,8.5,MN,1681194791
476,lata,40.1629,-8.3327,10.6,94,29,0.62,PT,1681194792
477,komsomolskiy,40.4272,71.7189,17.4,63,75,3.09,UZ,1681194793
478,morgantown,39.6295,-79.9559,8.47,63,0,0.89,US,1681194601
479,ocos,14.5094,-92.1933,25.1,71,0,1.26,GT,1681194795
480,chapleau,47.8405,-83.4034,5.85,93,100,5.81,CA,1681194608
481,erenhot,43.6475,111.9767,5.19,12,0,11.65,CN,1681194797
482,gorontalo,0.5412,123.0595,29.34,81,65,1.78,ID,1681194799
483,areka,7.0667,37.7,22.17,60,100,1.53,ET,1681194800
484,poros,37.4994,23.4536,12.7,70,100,8.76,GR,1681194801
485,tumaco,1.7986,-78.8156,24.6,89,78,1.9,CO,1681194802
486,necochea,-38.5473,-58.7368,12.51,87,100,4.11,AR,1681194803
487,coutances,49.05,-1.4333,8.47,89,100,5.26,FR,1681194804
488,hervey bay,-25.2986,152.8535,26.4,45,0,1.86,AU,1681194806
489,klaksvik,62.2266,-6.589,4.51,84,91,2.9,FO,1681194807
490,dingle,10.9995,122.6711,27.59,71,100,2.9,PH,1681194808
491,kieta,-6.2167,155.6333,27.59,82,100,2.15,PG,1681194809
492,peleduy,59.6289,112.7406,-3.26,70,100,2.99,RU,1681194810
493,tilichiki,60.4667,166.1,-13.27,92,100,5.18,RU,1681194811
494,puerto colombia,10.9878,-74.9547,26.05,91,76,10.82,CO,1681194812
495,nelson bay,-32.7167,152.15,21.03,65,0,3.58,AU,1681194814
496,palatka,29.6486,-81.6376,21.1,91,28,0.45,US,1681194815
497,talaya,61.3833,152.75,-11.82,81,100,5.81,RU,1681194816
498,salinopolis,-0.6136,-47.3561,24.78,87,100,0.65,BR,1681194817
499,qinzhou,21.95,108.6167,28.04,69,75,3.75,CN,1681194818
500,ko samui,9.5357,99.9357,33.95,66,20,3.09,TH,1681194819
501,nesebar,42.7833,27.7333,8.49,81,100,7.99,BG,1681194821
502,hihya,30.6713,31.588,19.49,43,1,4.2,EG,1681194822
503,aykhal,66.0,111.5,-12.33,70,100,6.47,RU,1681194793
504,voh,-20.9667,164.7,25.15,84,76,1.9,NC,1681194824
505,moree,-29.4667,149.85,20.97,30,8,4.32,AU,1681194825
506,antiguo morelos,22.5495,-99.0812,21.02,90,100,1.07,MX,1681194826
507,faya,18.3851,42.4509,21.06,36,0,4.79,SA,1681194827
508,krasnovishersk,60.4078,57.082,0.88,90,100,4.12,RU,1681194828
509,coahuayana,18.7333,-103.6833,21.74,75,6,1.23,MX,1681194829
510,te anau,-45.4167,167.7167,11.59,96,89,1.45,NZ,1681194831
511,akyab,20.15,92.9,31.51,53,0,6.84,MM,1681194832
512,loudeac,48.1783,-2.7543,7.77,91,100,4.01,FR,1681194833
513,bukachacha,52.9833,116.9167,-2.89,68,100,6.43,RU,1681194834
514,kautokeino,69.0125,23.0412,-1.65,90,100,1.47,NO,1681194558
515,manta,-0.95,-80.7333,24.88,88,40,0.0,EC,1681194836
516,turukhansk,65.8167,87.9833,-11.44,79,100,5.6,RU,1681194837
517,souillac,-20.5167,57.5167,27.21,83,75,2.57,MU,1681194839
518,union city,37.5958,-122.0192,14.75,88,100,4.47,US,1681194752
519,huntsville,34.7304,-86.5861,10.15,81,0,0.45,US,1681194841
520,anju,39.6178,125.6647,14.88,19,51,9.34,KP,1681194843
521,clarence town,-32.5833,151.7833,20.95,63,13,2.72,AU,1681194845
522,mancora,-4.1078,-81.0475,26.0,83,100,2.3,PE,1681194847
523,moindou,-21.6924,165.677,25.93,78,81,2.08,NC,1681194849
524,ilebo,-4.3167,20.5833,22.35,97,100,0.3,CD,1681194850
525,awjilah,29.1081,21.2869,15.7,55,2,7.53,LY,1681194851
526,rach gia,10.0167,105.0833,32.12,54,93,1.78,VN,1681194852
527,marsh harbour,26.5412,-77.0636,22.48,74,100,13.16,BS,1681194855
528,taber,49.8167,-112.1518,7.91,90,92,1.03,CA,1681194856
529,cardston,49.2,-113.3019,13.16,75,61,1.54,CA,1681194626
530,kralendijk,12.15,-68.2667,25.99,83,75,6.69,BQ,1681194858
531,kailua,21.4022,-157.7394,23.99,81,100,3.13,US,1681194860
532,brownsville,25.9018,-97.4975,21.1,94,75,2.06,US,1681194861
533,bulgan,48.8125,103.5347,8.13,15,3,5.64,MN,1681194862
534,berlevag,70.8578,29.0864,3.0,93,75,6.17,NO,1681194864
535,alekseyevsk,57.8406,108.3492,-1.16,69,100,4.61,RU,1681194865
536,kungurtug,50.5994,97.5228,4.15,49,100,1.11,RU,1681194866
537,grindavik,63.8424,-22.4338,4.26,93,75,4.12,IS,1681194868
538,barreirinhas,-2.7469,-42.8264,25.96,83,100,2.03,BR,1681194871
539,ornskoldsvik,63.2909,18.7153,1.53,93,0,2.57,SE,1681194872
540,luau,-10.7073,22.2247,19.26,95,100,2.28,AO,1681194873
541,kijang,35.2442,129.2139,20.85,69,29,10.32,KR,1681194874
542,dwarka,22.2394,68.9678,26.15,70,47,3.47,IN,1681194875
543,christchurch,-43.5333,172.6333,16.85,66,100,2.06,NZ,1681194839
544,soloneshnoye,51.6544,84.3197,9.19,43,26,10.24,RU,1681194878
545,pisco,-13.7,-76.2167,22.03,88,89,4.63,PE,1681194879
546,cabo san lucas,22.8909,-109.9124,23.62,37,87,4.43,MX,1681194744
547,puerto del rosario,28.5004,-13.8627,17.86,88,40,6.17,ES,1681194881
548,galveston,29.3669,-94.9669,18.32,84,0,5.66,US,1681194674
549,phuket,8.0,98.25,33.12,58,20,5.14,TH,1681194883
